"ID","Name","Price","Discounts","Translation","Meal Plan","Beds Info","Image","Message","Rating","Rating Stars","Review Count","Location","Main Distance","Public Transport Distance","Is Closed","Is SoldOut","Scraped At"
9716378,"The Sóng Apartment Sea View - Căn Hộ Biển Nghỉ Dưỡng - Hao's Homestay","VND 2.584.204","VND 1.391.495","Đã bao gồm thuế và phí","","Căn Hộ 2 Phòng Ngủ
","https://cf.bstatic.com/xdata/images/hotel/square600/514880588.jpg?k=7ff88ee3f2551f5dc97538e670c4a361f0a30d62826f2ba9830273175d54be95&o=","",8.6,3,193,"Vũng Tàu","Cách trung tâm 1,3km","","No","No","2024-05-16T08:31:00.089Z"
1635738,"Pullman Vung Tau","VND 14.277.138","","+VND 1.913.136 thuế và phí","Bao bữa sáng","Phòng Superior 2 giường đơn nhìn ra cảnh thành phố
2x ","https://cf.bstatic.com/xdata/images/hotel/square600/425314003.jpg?k=4d0506b4dffc252b1b00b48fad6e300b789e06dae4d50dd6c2d250777fc05bd8&o=","",8,5,499,"Vũng Tàu","Cách trung tâm 1,1km","","No","No","2024-05-16T08:31:00.089Z"
11754150,"The Song Apartment - CONDOTEL BUNNY HOME VUNG TAU","VND 2.611.434","VND 1.740.956","Đã bao gồm thuế và phí","","Căn Hộ 2 Phòng Ngủ
","https://cf.bstatic.com/xdata/images/hotel/square600/540209818.jpg?k=682bc5b6d931af44e1f2c38c5eb759969eb5bc9e540ceb78f2fd38e07d7c39b9&o=","",9.4,4,24,"Vũng Tàu","Cách trung tâm 1,3km","","No","No","2024-05-16T08:31:00.089Z"
9320021,"The Sóng Vũng Tàu - Khang Aparment","VND 3.253.600","VND 4.880.400","Đã bao gồm thuế và phí","","Căn Hộ 2 Phòng Ngủ
","https://cf.bstatic.com/xdata/images/hotel/square600/504908570.jpg?k=a73c1ad7674f845b9419a49aeb5abcf13f9877169425213fd05ab76a962e5a7c&o=","",8.6,4,144,"Vũng Tàu","Cách trung tâm 1,3km","","No","No","2024-05-16T08:31:00.089Z"
1336424,"Phoenix Hotel Vung Tau","VND 4.200.000","VND 6.300.000","Đã bao gồm thuế và phí","Bao bữa sáng","Phòng Superior 2 Giường Đơn
2x ","https://cf.bstatic.com/xdata/images/hotel/square600/126887368.jpg?k=c70a48968399b5d17f4750a14f0a2067dca552d84fbc13ef67e64de14b93b8dd&o=","",8.3,3,49,"Vũng Tàu","Cách trung tâm 0,9km","","No","No","2024-05-16T08:31:00.089Z"
11073274,"Milanesa Hotel and Apartment","VND 3.648.000","","Đã bao gồm thuế và phí","","Phòng Có 2 Giường Cỡ Queen
2x ","https://cf.bstatic.com/xdata/images/hotel/square600/506522592.jpg?k=2128c0cb61f1ef1f8fb36fa6c12bb5752fa76f0280607a19e96a27220d472b40&o=","",8.4,3,243,"Vũng Tàu","Cách trung tâm 1,2km","","No","No","2024-05-16T08:31:00.089Z"
8886382,"The Song Vung Tau Apartment","VND 2.100.000","VND 2.100.000","Đã bao gồm thuế và phí","","Căn Hộ 2 Phòng Ngủ
","https://cf.bstatic.com/xdata/images/hotel/square600/382768793.jpg?k=8726b7530500c9dc6d87842257ea4c576ef6f74bfd423c6c3fd1007dd959818c&o=","",8.1,4,1333,"Vũng Tàu","Cách trung tâm 1,3km","","No","No","2024-05-16T08:31:00.089Z"
11875145,"The Sóng Hotel Holiday Vũng Tàu","VND 2.551.500","VND 1.093.500","Đã bao gồm thuế và phí","","Căn Hộ 2 Phòng Ngủ
","https://cf.bstatic.com/xdata/images/hotel/square600/545231417.jpg?k=1baaba93ece2260774d2b587c7d56b1bf04430b6607106d3cd1a14eb798d2557&o=","",8.6,4,5,"Vũng Tàu","Cách trung tâm 1,3km","","No","No","2024-05-16T08:31:00.089Z"
9541429,"Minhome vũng tàu căn hộ Goldsea","VND 5.339.105","VND 4.548.126","Đã bao gồm thuế và phí","","Căn Hộ 2 Phòng Ngủ
","https://cf.bstatic.com/xdata/images/hotel/square600/467167005.jpg?k=1454da400a5b5da41cbe7e6dd8929322a76210738596b5780a8145e2ff5579f3&o=","",8.4,4,83,"Vũng Tàu","Cách trung tâm 1,5km","","No","No","2024-05-16T08:31:00.089Z"
2263195,"VeeVoo Hotel","VND 3.063.750","","Đã bao gồm thuế và phí","","Phòng Tiêu Chuẩn Giường Đôi
2x ","https://cf.bstatic.com/xdata/images/hotel/square600/93418923.jpg?k=55884d2ce943cf5f72cf343f06beccaf17a4989aa0f45d7079581e1bd7ac362f&o=","",8.5,2,285,"Vũng Tàu","Cách trung tâm 1,2km","","No","No","2024-05-16T08:31:00.089Z"
