"ID","Name","Price","Discounts","Translation","Meal Plan","Beds Info","Image","Message","Rating","Rating Stars","Review Count","Location","Main Distance","Public Transport Distance","Is Closed","Is SoldOut","Scraped At"
6709727,"The Opera Hotel Hải Phòng","VND 3.016.434","VND 5.855.432
VND 1.248.134","Đã bao gồm thuế và phí","","Phòng Superior Giường Đôi
2x ","https://cf.bstatic.com/xdata/images/hotel/square600/278225655.jpg?k=28e43e701f4212c9143dd5f4369542ed8c19928e863ee3e6aa7ef71c83892096&o=","",7.4,3,326,"Thành phố Hải Phòng","","","No","No","2024-05-16T12:45:34.310Z"
10645063,"New Way Hotel","VND 3.552.116","VND 1.184.038
VND 728.640","Đã bao gồm thuế và phí","","Phòng Deluxe Giường Đôi Nhìn Ra Biển
2x ","https://cf.bstatic.com/xdata/images/hotel/square600/553970539.jpg?k=5f13dfcd62b0893af20f3c750771d5e1a4ef013abe9fb48d8a4ebb0b2760ef21&o=","",8.4,2,205,"Đảo Cát Bà","","","No","No","2024-05-16T12:45:34.310Z"
11144123,"GOLDEN LAND HOTEL","VND 2.187.000","VND 729.000
VND 324.000","Đã bao gồm thuế và phí","Bao bữa sáng","Phòng Gia đình nhìn ra Núi
2x ","https://cf.bstatic.com/xdata/images/hotel/square600/510233176.jpg?k=928ad42aacfd5890c2b2d2801e6a4e0bc0dc377839862a7b0cb67696a20488fb&o=","",8.4,3,18,"Đảo Cát Bà","","","No","No","2024-05-16T12:45:34.310Z"
8763385,"Catba Backpackers Hostel & Pool Bar","VND 639.576","VND 1.492.344
VND 236.880","Đã bao gồm thuế và phí","Bao bữa sáng","Giường Tầng Trong Phòng Ngủ Tập Thể Cho Nam Và Nữ
2x ","https://cf.bstatic.com/xdata/images/hotel/square600/373726859.jpg?k=d79215890d5aabb52f7c216386eaf66ff104ca5c17c87e8a1db1f9dc9c2a6568&o=","",8.7,3,841,"Đảo Cát Bà","","","No","No","2024-05-16T12:45:34.310Z"
10741474,"Holiday Hotel 2","VND 1.809.086","VND 452.272
VND 251.262","Đã bao gồm thuế và phí","","Phòng Giường Đôi Nhỏ
2x ","https://cf.bstatic.com/xdata/images/hotel/square600/555859021.jpg?k=4992933824e99acadbf09fef49a6c274fe125c5d0b3c1bd9bbd14547800c0144&o=","",7.2,2,30,"Thành phố Hải Phòng","","","No","No","2024-05-16T12:45:34.310Z"
325458,"The Oversleep Catba Hostel","VND 1.200.420","VND 646.380
VND 205.200","Đã bao gồm thuế và phí","","Giường Trong Phòng Nghỉ Tập Thể 8 Giường Cho Cả Nam Và Nữ
2x ","https://cf.bstatic.com/xdata/images/hotel/square600/553969622.jpg?k=21b406b1562f23db3f7a3a633793779d63a105e68e92ad97dd6ad0ea434687fc&o=","",9.3,2,49,"Đảo Cát Bà","","","No","No","2024-05-16T12:45:34.310Z"
3546216,"Luna's House Hostel","VND 720.000","","Đã bao gồm thuế và phí","Bao bữa sáng","Giường Trong Phòng Ngủ Tập Thể Cho Cả Nam Và Nữ 6 Giường
2x ","https://cf.bstatic.com/xdata/images/hotel/square600/399701669.jpg?k=3bf6748b5b4ad710db940c2c7889a6a5509f3e1b7f207dd3261a0f11ab942d6f&o=","",8.5,2,615,"Đảo Cát Bà","","","No","No","2024-05-16T12:45:34.310Z"
9740871,"Republic Hostel Cat Ba","VND 900.000","","Đã bao gồm thuế và phí","Bao bữa sáng","Giường Trong Phòng Ngủ Tập Thể 8 Giường

Giường Trong Phòng Ngủ Tập Thể 6 Giường
","https://cf.bstatic.com/xdata/images/hotel/square600/437915003.jpg?k=db869ad665ad65581f5fb73a9b8864254189bed4a8be3a0ec408701a9254042a&o=","",9.1,"",169,"Đảo Cát Bà","","","No","No","2024-05-16T12:45:34.310Z"
10792975,"Đất Cảng Homestay","VND 2.801.976","VND 417.027
VND 162.297","Đã bao gồm thuế và phí","","Phòng Giường Đôi Có Phòng Tắm Riêng

Phòng Giường Đôi Có Phòng Tắm Riêng
","https://cf.bstatic.com/xdata/images/hotel/square600/494766699.jpg?k=897045e9ae1d1324a0b38df78d48506d9a12bdb5626851a93372f6eb38b50dc5&o=","",9.4,"",21,"Thành phố Hải Phòng","","","No","No","2024-05-16T12:45:34.310Z"
6611999,"Emerald Hotel Cát Bà","VND 4.505.608","VND 1.501.870
VND 977.962","Đã bao gồm thuế và phí","Bao bữa sáng","Phòng Giường đôi Deluxe (2 Người lớn + 1 Trẻ em)
2x ","https://cf.bstatic.com/xdata/images/hotel/square600/293103032.jpg?k=293a4240601b59ddc0a6f34b1aa259c2eb3dfad56d2a91aaf5e05ed6ae5bfb16&o=","",8,3,262,"Đảo Cát Bà","","","No","No","2024-05-16T12:45:34.310Z"
